loan_id,received_date,origination_year,loss_amount,loss_rank,positive_loss_loan_count,cumulative_positive_loss_loan_count,cumulative_positive_loss_loan_share,portfolio_positive_loss_amount,cumulative_positive_loss_amount,cumulative_positive_loss_share
LRQ-962835,2022-08-26,2022,70228.68,230,2232,230,0.10304659498207885,68905381.05,25707565.91,0.37308502642697455
LRQ-949306,2024-12-18,2024,69860.95,231,2232,231,0.10349462365591398,68905381.05,25777426.86,0.3740988942691581
LRQ-772918,2022-12-01,2022,69723.32,232,2232,232,0.1039426523297491,68905381.05,25847150.18,0.37511076473467964
LRQ-657205,2023-04-13,2023,69719.99,233,2232,233,0.10439068100358423,68905381.05,25916870.17,0.3761225868730611
LRQ-765595,2023-04-13,2023,69719.99,234,2232,234,0.10483870967741936,68905381.05,25986590.16,0.3771344090114425
LRQ-286424,2019-01-01,2019,69541.68,235,2232,235,0.10528673835125447,68905381.05,26056131.84,0.37814364339837
LRQ-335337,2019-01-01,2019,69541.68,236,2232,236,0.1057347670250896,68905381.05,26125673.52,0.37915287778529744
LRQ-579913,2019-01-01,2019,69541.68,237,2232,237,0.10618279569892473,68905381.05,26195215.20,0.3801621121722249
LRQ-976372,2023-12-01,2023,69524.29,238,2232,238,0.10663082437275985,68905381.05,26264739.49,0.3811710941840877
LRQ-100067,2019-03-07,2019,69494.15,239,2232,239,0.10707885304659498,68905381.05,26334233.64,0.38217963878453876
LRQ-596674,2019-03-07,2019,69494.15,240,2232,240,0.10752688172043011,68905381.05,26403727.79,0.3831881833849898
LRQ-186827,2022-07-05,2022,69087.86,241,2232,241,0.10797491039426524,68905381.05,26472815.65,0.38419083163897544
LRQ-604768,2022-07-05,2022,69087.86,242,2232,242,0.10842293906810035,68905381.05,26541903.51,0.38519347989296115
LRQ-137485,2018-10-04,2018,68734.36,243,2232,243,0.10887096774193548,68905381.05,26610637.87,0.3861909979235214
LRQ-302706,2018-10-04,2018,68734.36,244,2232,244,0.10931899641577061,68905381.05,26679372.23,0.38718851595408166
LRQ-675232,2025-07-14,2025,68660.65,245,2232,245,0.10976702508960573,68905381.05,26748032.88,0.38818496425686627
LRQ-113433,2023-05-28,2023,68515.34,246,2232,246,0.11021505376344086,68905381.05,26816548.22,0.38917930372580095
LRQ-342182,2023-05-28,2023,68515.34,247,2232,247,0.11066308243727599,68905381.05,26885063.56,0.39017364319473563
LRQ-554839,2025-11-01,2025,68434.03,248,2232,248,0.1111111111111111,68905381.05,26953497.59,0.39116680263971926
LRQ-940407,2025-11-01,2025,68434.03,249,2232,249,0.11155913978494623,68905381.05,27021931.62,0.39215996208470283
LRQ-394290,2022-12-12,2022,68425.13,250,2232,250,0.11200716845878136,68905381.05,27090356.75,0.39315299236705986
LRQ-144206,2022-05-14,2022,68389.54,251,2232,251,0.1124551971326165,68905381.05,27158746.29,0.3941455061440372
LRQ-237412,2022-05-14,2022,68389.54,252,2232,252,0.11290322580645161,68905381.05,27227135.83,0.39513801992101455
LRQ-792043,2019-01-15,2019,68271.65,253,2232,253,0.11335125448028674,68905381.05,27295407.48,0.39612882280113304
LRQ-928837,2019-01-15,2019,68271.65,254,2232,254,0.11379928315412187,68905381.05,27363679.13,0.3971196256812515
LRQ-973820,2019-01-15,2019,68271.65,255,2232,255,0.11424731182795698,68905381.05,27431950.78,0.39811042856136997
LRQ-129446,2019-10-09,2019,67911.00,256,2232,256,0.11469534050179211,68905381.05,27499861.78,0.3990959974525822
LRQ-185066,2023-07-20,2023,67744.31,257,2232,257,0.11514336917562724,68905381.05,27567606.09,0.40007914722938753
LRQ-490589,2023-07-20,2023,67744.31,258,2232,258,0.11559139784946236,68905381.05,27635350.40,0.40106229700619295
LRQ-513996,2023-07-20,2023,67744.31,259,2232,259,0.11603942652329749,68905381.05,27703094.71,0.4020454467829984
LRQ-884922,2023-07-20,2023,67744.31,260,2232,260,0.11648745519713262,68905381.05,27770839.02,0.40302859655980383
LRQ-171871,2024-10-27,2024,67371.77,261,2232,261,0.11693548387096774,68905381.05,27838210.79,0.40400633979223893
LRQ-420627,2024-10-27,2024,67371.77,262,2232,262,0.11738351254480286,68905381.05,27905582.56,0.40498408302467404
LRQ-552812,2024-10-27,2024,67371.77,263,2232,263,0.117831541218638,68905381.05,27972954.33,0.40596182625710914
LRQ-807554,2019-01-20,2019,67327.75,264,2232,264,0.11827956989247312,68905381.05,28040282.08,0.4069389306424857
LRQ-978314,2019-01-20,2019,67327.75,265,2232,265,0.11872759856630824,68905381.05,28107609.83,0.4079160350278623
LRQ-939666,2024-12-26,2024,67234.32,266,2232,266,0.11917562724014337,68905381.05,28174844.15,0.4088917834959132
LRQ-642198,2023-07-19,2023,67230.75,267,2232,267,0.1196236559139785,68905381.05,28242074.90,0.40986748015378693
LRQ-546945,2024-01-01,2024,67061.69,268,2232,268,0.12007168458781362,68905381.05,28309136.59,0.41084072330226235
LRQ-990100,2024-01-01,2024,67061.69,269,2232,269,0.12051971326164874,68905381.05,28376198.28,0.41181396645073776
LRQ-900899,2023-05-02,2023,66803.10,270,2232,270,0.12096774193548387,68905381.05,28443001.38,0.41278345677184236
LRQ-771228,2025-03-16,2025,66039.29,271,2232,271,0.12141577060931899,68905381.05,28509040.67,0.41374186218218445
LRQ-867534,2023-08-29,2023,66038.37,272,2232,272,0.12186379928315412,68905381.05,28575079.04,0.41470025424088414
LRQ-248004,2025-04-27,2025,66013.15,273,2232,273,0.12231182795698925,68905381.05,28641092.19,0.41565828029043317
LRQ-439170,2025-12-02,2025,65974.40,274,2232,274,0.12275985663082438,68905381.05,28707066.59,0.41661574397461376
LRQ-422074,2018-10-12,2018,65470.07,275,2232,275,0.1232078853046595,68905381.05,28772536.66,0.4175658884916652
LRQ-562331,2018-10-12,2018,65470.07,276,2232,276,0.12365591397849462,68905381.05,28838006.73,0.4185160330087167
LRQ-807765,2018-07-17,2018,65309.79,277,2232,277,0.12410394265232975,68905381.05,28903316.52,0.41946385143747783
LRQ-939741,2023-10-30,2023,64991.56,278,2232,278,0.12455197132616487,68905381.05,28968308.08,0.42040705150414376
LRQ-324039,2023-04-20,2023,64778.65,279,2232,279,0.125,68905381.05,29033086.73,0.42134716168150416
LRQ-587408,2019-11-23,2019,64763.73,280,2232,280,0.12544802867383512,68905381.05,29097850.46,0.4222870553300569
LRQ-638774,2019-11-23,2019,64763.73,281,2232,281,0.12589605734767026,68905381.05,29162614.19,0.4232269489786096
LRQ-202346,2022-08-27,2022,64722.06,282,2232,282,0.12634408602150538,68905381.05,29227336.25,0.42416623788484226
LRQ-491679,2023-04-27,2023,64651.42,283,2232,283,0.1267921146953405,68905381.05,29291987.67,0.42510450161714913
LRQ-790415,2023-04-27,2023,64651.42,284,2232,284,0.12724014336917563,68905381.05,29356639.09,0.426042765349456
LRQ-261100,2025-01-24,2025,64611.36,285,2232,285,0.12768817204301075,68905381.05,29421250.45,0.4269804477048168
LRQ-651801,2025-01-24,2025,64611.36,286,2232,286,0.12813620071684587,68905381.05,29485861.81,0.42791813006017765
LRQ-179859,2023-11-09,2023,64501.27,287,2232,287,0.128584229390681,68905381.05,29550363.08,0.428854214717386
LRQ-333114,2023-11-09,2023,64501.27,288,2232,288,0.12903225806451613,68905381.05,29614864.35,0.4297902993745944
LRQ-751469,2019-06-06,2019,64286.47,289,2232,289,0.12948028673835124,68905381.05,29679150.82,0.43072326671357986
LRQ-316801,2024-01-09,2024,64282.85,290,2232,290,0.12992831541218638,68905381.05,29743433.67,0.4316561815167555
LRQ-276961,2020-04-11,2020,64257.23,291,2232,291,0.1303763440860215,68905381.05,29807690.90,0.4325887245057184
LRQ-671725,2020-04-11,2020,64257.23,292,2232,292,0.13082437275985664,68905381.05,29871948.13,0.4335212674946814
LRQ-204002,2024-01-09,2024,63929.13,293,2232,293,0.13127240143369176,68905381.05,29935877.26,0.4344490488816476
LRQ-498757,2025-02-24,2025,63556.34,294,2232,294,0.13172043010752688,68905381.05,29999433.60,0.43537142009607976
LRQ-161802,2019-01-18,2019,63407.71,295,2232,295,0.13216845878136202,68905381.05,30062841.31,0.43629163429464846
LRQ-188154,2019-01-18,2019,63407.71,296,2232,296,0.13261648745519714,68905381.05,30126249.02,0.4372118484932172
LRQ-711520,2019-01-18,2019,63407.71,297,2232,297,0.13306451612903225,68905381.05,30189656.73,0.438132062691786
LRQ-421421,2020-02-01,2020,63312.17,298,2232,298,0.1335125448028674,68905381.05,30252968.90,0.43905089035132766
LRQ-283298,2022-04-25,2022,62965.08,299,2232,299,0.1339605734767025,68905381.05,30315933.98,0.4399646808135604
LRQ-984911,2025-09-19,2025,62879.63,300,2232,300,0.13440860215053763,68905381.05,30378813.61,0.4408772311694516
LRQ-632440,2023-07-26,2023,62856.42,301,2232,301,0.13485663082437277,68905381.05,30441670.03,0.441789444686628
LRQ-321830,2022-08-05,2022,62503.66,302,2232,302,0.13530465949820789,68905381.05,30504173.69,0.44269653871974346
LRQ-542323,2022-08-05,2022,62503.66,303,2232,303,0.135752688172043,68905381.05,30566677.35,0.4436036327528589
LRQ-872653,2022-08-05,2022,62503.66,304,2232,304,0.13620071684587814,68905381.05,30629181.01,0.4445107267859743
LRQ-401202,2023-05-02,2023,62352.67,305,2232,305,0.13664874551971326,68905381.05,30691533.68,0.4454156295533613
LRQ-433981,2023-05-02,2023,62352.67,306,2232,306,0.13709677419354838,68905381.05,30753886.35,0.4463205323207483
LRQ-788926,2023-05-02,2023,62352.67,307,2232,307,0.13754480286738352,68905381.05,30816239.02,0.4472254350881353
LRQ-860638,2023-05-02,2023,62352.67,308,2232,308,0.13799283154121864,68905381.05,30878591.69,0.4481303378555223
LRQ-894552,2023-05-02,2023,62352.67,309,2232,309,0.13844086021505375,68905381.05,30940944.36,0.4490352406229092
LRQ-233279,2023-03-16,2023,62127.49,310,2232,310,0.1388888888888889,68905381.05,31003071.85,0.4499368754307179
LRQ-321688,2023-03-16,2023,62127.49,311,2232,311,0.139336917562724,68905381.05,31065199.34,0.4508385102385266
LRQ-370980,2023-03-16,2023,62127.49,312,2232,312,0.13978494623655913,68905381.05,31127326.83,0.45174014504633525
LRQ-945328,2021-01-27,2021,61519.11,313,2232,313,0.14023297491039427,68905381.05,31188845.94,0.4526329506452966
LRQ-507815,2025-05-24,2025,61441.81,314,2232,314,0.14068100358422939,68905381.05,31250287.75,0.4535246344160519
LRQ-329001,2024-03-07,2024,61112.97,315,2232,315,0.14112903225806453,68905381.05,31311400.72,0.45441154584544596
LRQ-115500,2024-10-17,2024,60986.97,316,2232,316,0.14157706093189965,68905381.05,31372387.69,0.45529662868035187
LRQ-431592,2025-11-04,2025,60935.39,317,2232,317,0.14202508960573476,68905381.05,31433323.08,0.4561809629525298
LRQ-797731,2025-11-24,2025,60447.94,318,2232,318,0.1424731182795699,68905381.05,31493771.02,0.45705822303118954
LRQ-154786,2020-07-15,2020,60397.14,319,2232,319,0.14292114695340502,68905381.05,31554168.16,0.45793474586699207
LRQ-234346,2025-08-05,2025,60369.54,320,2232,320,0.14336917562724014,68905381.05,31614537.70,0.45881086815352573
LRQ-149799,2025-11-01,2025,60278.40,321,2232,321,0.14381720430107528,68905381.05,31674816.10,0.45968566775671293
LRQ-777335,2025-11-01,2025,60278.40,322,2232,322,0.1442652329749104,68905381.05,31735094.50,0.4605604673599001
LRQ-186803,2025-09-22,2025,60157.20,323,2232,323,0.1447132616487455,68905381.05,31795251.70,0.46143350802934135
LRQ-507268,2025-09-22,2025,60157.20,324,2232,324,0.14516129032258066,68905381.05,31855408.90,0.4623065486987826
LRQ-584887,2025-09-22,2025,60157.20,325,2232,325,0.14560931899641577,68905381.05,31915566.10,0.463179589368224
LRQ-733264,2020-03-10,2020,59917.12,326,2232,326,0.1460573476702509,68905381.05,31975483.22,0.4640491458395324
LRQ-972130,2023-06-13,2023,59845.32,327,2232,327,0.14650537634408603,68905381.05,32035328.54,0.4649176603022356
LRQ-673947,2022-11-14,2022,59794.77,328,2232,328,0.14695340501792115,68905381.05,32095123.31,0.4657854411502453
LRQ-802338,2023-08-22,2023,59787.54,329,2232,329,0.14740143369175626,68905381.05,32154910.85,0.4666531170717617
LRQ-235840,2025-05-29,2025,59721.63,330,2232,330,0.1478494623655914,68905381.05,32214632.48,0.4675198364642089
LRQ-511115,2022-09-09,2022,59637.68,331,2232,331,0.14829749103942652,68905381.05,32274270.16,0.46838533751929673
LRQ-459401,2022-08-25,2022,59381.38,332,2232,332,0.14874551971326164,68905381.05,32333651.54,0.46924711898099286
LRQ-421678,2018-11-06,2018,59087.68,333,2232,333,0.14919354838709678,68905381.05,32392739.22,0.47010463807601277
LRQ-115485,2020-10-24,2020,58960.52,334,2232,334,0.1496415770609319,68905381.05,32451699.74,0.47096031174186503
LRQ-686560,2024-12-12,2024,58942.38,335,2232,335,0.150089605734767,68905381.05,32510642.12,0.47181572214816164
LRQ-764648,2018-12-18,2018,58846.35,336,2232,336,0.15053763440860216,68905381.05,32569488.47,0.4726697389042303
LRQ-888887,2018-12-18,2018,58846.35,337,2232,337,0.15098566308243727,68905381.05,32628334.82,0.4735237556602991
LRQ-959093,2022-06-06,2022,58752.05,338,2232,338,0.15143369175627241,68905381.05,32687086.87,0.47437640387303254
LRQ-977787,2022-06-06,2022,58752.05,339,2232,339,0.15188172043010753,68905381.05,32745838.92,0.475229052085766
LRQ-267193,2019-11-03,2019,58694.14,340,2232,340,0.15232974910394265,68905381.05,32804533.06,0.4760808598706675
LRQ-778645,2019-11-03,2019,58694.14,341,2232,341,0.1527777777777778,68905381.05,32863227.20,0.47693266765556913
LRQ-292216,2023-03-22,2023,58659.44,342,2232,342,0.1532258064516129,68905381.05,32921886.64,0.47778397185135374
LRQ-661656,2023-03-22,2023,58659.44,343,2232,343,0.15367383512544802,68905381.05,32980546.08,0.47863527604713824
LRQ-692797,2020-04-28,2020,58222.13,344,2232,344,0.15412186379928317,68905381.05,33038768.21,0.4794802337139097
LRQ-830739,2020-04-28,2020,58222.13,345,2232,345,0.15456989247311828,68905381.05,33096990.34,0.480325191380681
LRQ-879814,2023-10-05,2023,58203.52,346,2232,346,0.1550179211469534,68905381.05,33155193.86,0.481169878966949
LRQ-765828,2023-10-05,2023,57832.27,347,2232,347,0.15546594982078854,68905381.05,33213026.13,0.4820091787301712
LRQ-850778,2023-10-05,2023,57832.27,348,2232,348,0.15591397849462366,68905381.05,33270858.40,0.48284847849339335
LRQ-703131,2023-12-23,2023,57677.67,349,2232,349,0.15636200716845877,68905381.05,33328536.07,0.4836855346002038
LRQ-542618,2023-08-23,2023,57461.29,350,2232,350,0.15681003584229392,68905381.05,33385997.36,0.48451945045879696
LRQ-698409,2025-02-12,2025,56730.88,351,2232,351,0.15725806451612903,68905381.05,33442728.24,0.48534276612929345
LRQ-201234,2024-11-06,2024,56517.72,352,2232,352,0.15770609318996415,68905381.05,33499245.96,0.48616298828232085
LRQ-625358,2021-01-03,2021,56396.18,353,2232,353,0.1581541218637993,68905381.05,33555642.14,0.48698144656729975
LRQ-294751,2018-09-28,2018,56294.62,354,2232,354,0.1586021505376344,68905381.05,33611936.76,0.4877984309470704
LRQ-751054,2023-10-22,2023,55961.98,355,2232,355,0.15905017921146952,68905381.05,33667898.74,0.4886105878373922
LRQ-255166,2025-03-30,2025,55892.72,356,2232,356,0.15949820788530467,68905381.05,33723791.46,0.4894217395812515
LRQ-325825,2023-05-10,2023,55497.07,357,2232,357,0.15994623655913978,68905381.05,33779288.53,0.49022714939329115
LRQ-497921,2023-05-10,2023,55497.07,358,2232,358,0.1603942652329749,68905381.05,33834785.60,0.4910325592053308
LRQ-482741,2023-11-18,2023,55492.03,359,2232,359,0.16084229390681004,68905381.05,33890277.63,0.4918378958735909
LRQ-652963,2023-11-18,2023,55492.03,360,2232,360,0.16129032258064516,68905381.05,33945769.66,0.49264323254185094
LRQ-532849,2024-01-25,2024,55200.00,361,2232,361,0.1617383512544803,68905381.05,34000969.66,0.4934443310795681
LRQ-218332,2022-06-11,2022,55134.02,362,2232,362,0.16218637992831542,68905381.05,34056103.68,0.4942444720723303
LRQ-719098,2022-06-11,2022,55134.02,363,2232,363,0.16263440860215053,68905381.05,34111237.70,0.49504461306509245
LRQ-817742,2025-06-25,2025,55053.20,364,2232,364,0.16308243727598568,68905381.05,34166290.90,0.4958435811451042
LRQ-445758,2025-09-08,2025,54935.04,365,2232,365,0.1635304659498208,68905381.05,34221225.94,0.4966408344098403
LRQ-350608,2018-09-14,2018,54794.15,366,2232,366,0.1639784946236559,68905381.05,34276020.09,0.4974360429866603
LRQ-474914,2018-09-14,2018,54794.15,367,2232,367,0.16442652329749105,68905381.05,34330814.24,0.4982312515634801
LRQ-798908,2018-09-14,2018,54794.15,368,2232,368,0.16487455197132617,68905381.05,34385608.39,0.4990264601402999
LRQ-203170,2024-10-03,2024,54701.43,369,2232,369,0.16532258064516128,68905381.05,34440309.82,0.4998203231037789
LRQ-812064,2024-10-03,2024,54701.43,370,2232,370,0.16577060931899643,68905381.05,34495011.25,0.5006141860672578
LRQ-543934,2023-09-17,2023,54632.51,371,2232,371,0.16621863799283154,68905381.05,34549643.76,0.501407048818577
LRQ-664929,2023-09-17,2023,54632.51,372,2232,372,0.16666666666666666,68905381.05,34604276.27,0.5021999115698963
LRQ-378726,2025-09-13,2025,54287.73,373,2232,373,0.1671146953405018,68905381.05,34658564.00,0.5029877706481387
LRQ-932935,2025-09-13,2025,54287.73,374,2232,374,0.16756272401433692,68905381.05,34712851.73,0.5037756297263811
LRQ-293230,2023-08-15,2023,54029.83,375,2232,375,0.16801075268817203,68905381.05,34766881.56,0.5045597459909846
LRQ-940895,2018-08-20,2018,53906.44,376,2232,376,0.16845878136200718,68905381.05,34820788.00,0.5053420715391284
LRQ-733156,2022-08-24,2022,53817.13,377,2232,377,0.1689068100358423,68905381.05,34874605.13,0.5061231009620838
LRQ-168946,2020-08-24,2020,53777.02,378,2232,378,0.1693548387096774,68905381.05,34928382.15,0.5069035482824603
LRQ-362072,2020-08-24,2020,53777.02,379,2232,379,0.16980286738351255,68905381.05,34982159.17,0.507683995602837
LRQ-536801,2023-06-14,2023,53769.95,380,2232,380,0.17025089605734767,68905381.05,35035929.12,0.508464340318745
LRQ-553959,2024-04-27,2024,53739.72,381,2232,381,0.17069892473118278,68905381.05,35089668.84,0.5092442463171025
LRQ-650410,2019-01-06,2019,53671.18,382,2232,382,0.17114695340501793,68905381.05,35143340.02,0.5100231576181089
LRQ-852114,2025-02-23,2025,52972.55,383,2232,383,0.17159498207885304,68905381.05,35196312.57,0.510791929943184
LRQ-745024,2023-08-10,2023,52828.94,384,2232,384,0.17204301075268819,68905381.05,35249141.51,0.5115586181059222
LRQ-284013,2022-03-18,2022,52808.00,385,2232,385,0.1724910394265233,68905381.05,35301949.51,0.5123250023736716
LRQ-635686,2023-05-01,2023,52766.78,386,2232,386,0.17293906810035842,68905381.05,35354716.29,0.5130907884297956
LRQ-210022,2022-10-08,2022,52720.31,387,2232,387,0.17338709677419356,68905381.05,35407436.60,0.5138559000828572
LRQ-597730,2022-10-08,2022,52720.31,388,2232,388,0.17383512544802868,68905381.05,35460156.91,0.5146210117359187
LRQ-629486,2024-05-10,2024,52355.51,389,2232,389,0.1742831541218638,68905381.05,35512512.42,0.5153808291725571
LRQ-554914,2025-04-15,2025,52344.89,390,2232,390,0.17473118279569894,68905381.05,35564857.31,0.5161404924848029
LRQ-608339,2025-04-15,2025,52344.89,391,2232,391,0.17517921146953405,68905381.05,35617202.20,0.5169001557970486
LRQ-371897,2022-05-11,2022,52335.25,392,2232,392,0.17562724014336917,68905381.05,35669537.45,0.5176596792073034
LRQ-699523,2024-06-19,2024,52291.11,393,2232,393,0.1760752688172043,68905381.05,35721828.56,0.5184185620289811
LRQ-149778,2022-12-26,2022,51983.29,394,2232,394,0.17652329749103943,68905381.05,35773811.85,0.5191729775652987
LRQ-201971,2022-12-26,2022,51983.29,395,2232,395,0.17697132616487454,68905381.05,35825795.14,0.5199273931016162
LRQ-715579,2023-07-17,2023,51696.86,396,2232,396,0.1774193548387097,68905381.05,35877492.00,0.5206776517782569
LRQ-645633,2023-09-09,2023,51582.89,397,2232,397,0.1778673835125448,68905381.05,35929074.89,0.5214262564476451
LRQ-788992,2023-09-09,2023,51582.89,398,2232,398,0.17831541218637992,68905381.05,35980657.78,0.5221748611170333
LRQ-432690,2025-05-04,2025,51467.41,399,2232,399,0.17876344086021506,68905381.05,36032125.19,0.5229217898650602
LRQ-901355,2022-11-19,2022,51423.20,400,2232,400,0.17921146953405018,68905381.05,36083548.39,0.5236680770086243
